-0.128189,	-126.009000,	-11.109500,	-93.857600,	-106.170000,	-231.242000,	-434.602000,	-66.074600,	-31.295800,	-23.256900,	-164.166000,	-4.112590,	-96.737500,	NaN,	-17.852100,	-36.003700,	-83.409300,	-33.966200,	-58.526100,	62.183000,	-2.749750,	22.713200,	-73.963800,	-115.064000,	15.552700,	-17.050700,	-37.522100,	-0.964077,	-210.331000,	-69.487400,	39.597200,	27.431900,	-61.719500,	-109.842000,	-63.766900,	-56.369300,	-5.683480,	-68.221400,	-195.772000,	-88.548500,	-221.942000,	-28.577200,	-15.222700,	95.535900,	-12.498300,	30.668600,	-12.727300,	-0.856845,	-217.871000,	-60.149700,	-102.001000,	-102.671000,	-145.557000,	-353.437000,	-100.725000,	-143.731000,	-35.596800,	-50.793900,	NaN,	-53.095500,	-102.112000,	NaN,	3.437370,	-59.470900,	-200.357000,	13.368400,	-28.673000,	59.600100,	75.545500,	-49.547500,	-177.067000,	-169.361000,	-114.142000,	-59.569800,	34.544000,	-48.961200,	-117.876000,	-21.672400,	98.134800,	81.056200,	17.877100,	-99.702000,	21.811400,	-49.557200,	-59.297200,	-38.971500,	-68.556100,	-110.577000,	-196.119000,	-40.586100,	54.018800,	48.665300,	18.695500,	24.361300,	16.576700,	-8.600800,	-21.785500,	-147.456000,	-84.673500,	12.273900,	-13.979900,	7.916500,	4.927270,	1.207930,	19.015100,	-57.771000,	-18.482300,	10.802500,	-89.264200,	-185.163000,	45.768000
7.748580,	-72.473600,	24.083300,	-59.427200,	-75.392200,	-176.115000,	-379.841000,	-13.431300,	-17.988100,	-12.833700,	-175.422000,	21.466400,	-106.706000,	NaN,	-30.832900,	-61.899200,	-71.102400,	-28.595600,	4.935840,	40.574100,	-22.198100,	-16.966800,	-0.677587,	-36.458200,	29.836300,	-26.163900,	46.042400,	-23.483100,	-146.479000,	-5.348000,	18.027100,	16.960600,	-15.205000,	-120.142000,	-61.082400,	-40.757800,	2.753980,	-35.685200,	-128.829000,	-26.100100,	-134.411000,	16.806300,	12.343900,	57.183400,	17.565200,	13.268400,	-26.827700,	36.337700,	-78.345000,	17.220600,	-53.082200,	-75.781800,	-91.061900,	-189.496000,	-74.195100,	-74.301700,	-10.175300,	-49.943200,	NaN,	-29.771200,	-89.302300,	NaN,	-9.229010,	-59.586100,	-106.971000,	52.646800,	9.138650,	94.695000,	124.671000,	-51.984500,	-74.822700,	-53.963800,	-43.790500,	-82.918500,	117.716000,	-52.177700,	-26.252900,	42.825800,	104.722000,	94.914600,	40.999700,	-51.490300,	13.542000,	-36.486400,	-48.920000,	-38.542600,	-26.246700,	-46.565000,	-109.106000,	17.153500,	103.179000,	45.121000,	30.992300,	-7.649100,	3.367700,	37.073900,	-2.120090,	-93.880800,	-21.203400,	6.092800,	-13.298200,	-3.644240,	14.890200,	2.409430,	18.948400,	-45.256100,	0.387189,	0.833297,	-33.838300,	-94.553500,	32.914400
18.258500,	-0.791191,	60.353600,	-8.151820,	-16.795900,	-86.007100,	-224.600000,	42.119700,	5.566820,	0.233688,	-134.074000,	43.615300,	-78.025900,	NaN,	-28.464100,	-72.182600,	-29.667500,	-5.351680,	68.103200,	19.559400,	-24.261100,	-43.123800,	74.604000,	39.454400,	40.524400,	-21.617500,	120.485000,	-32.863700,	-54.333600,	63.564200,	11.497300,	25.744700,	40.145600,	-88.908600,	-47.626200,	-9.209240,	21.567400,	0.237539,	-44.393000,	44.274200,	-24.191100,	64.913900,	37.191400,	13.038600,	44.771600,	-0.834480,	-32.927700,	59.310000,	58.243400,	87.628600,	0.129391,	-26.813800,	-21.995300,	-7.360240,	-31.260600,	7.613980,	18.391900,	-41.179000,	NaN,	-0.130556,	-57.963400,	NaN,	-19.987500,	-50.261300,	7.090420,	70.900000,	47.820400,	102.284000,	144.077000,	-42.973600,	42.109300,	68.433700,	39.412700,	-81.980600,	173.938000,	-43.044600,	64.766400,	101.991000,	97.058100,	107.770000,	61.141100,	2.282470,	10.877500,	-6.820950,	-21.357300,	-31.175100,	20.595800,	37.086300,	3.085880,	69.326100,	127.732000,	28.576700,	40.978200,	-34.240000,	-10.252000,	67.301100,	26.324000,	-22.544900,	45.637100,	3.159920,	-10.552500,	-8.390480,	18.189900,	5.404080,	19.955200,	-21.010000,	16.561000,	-3.185890,	29.509000,	20.706000,	21.755200
28.172900,	70.569200,	90.317300,	44.066100,	51.108600,	13.656400,	-14.766300,	78.507600,	47.275700,	8.957660,	-56.600200,	47.343200,	-19.800200,	NaN,	-12.739600,	-55.042100,	37.083300,	30.437100,	108.050000,	5.452930,	-17.252700,	-48.035600,	136.961000,	93.157100,	51.630100,	-4.598550,	161.424000,	-27.832000,	49.242400,	112.310000,	24.652000,	61.619000,	89.704500,	-20.610300,	-18.478500,	38.046500,	47.952400,	34.489100,	45.270500,	107.879000,	79.305200,	103.528000,	61.858100,	-22.352900,	57.358400,	-11.063700,	-28.964100,	66.006200,	160.289000,	123.740000,	52.056600,	37.191300,	44.976900,	135.964000,	19.911300,	77.169300,	43.502500,	-27.895800,	NaN,	28.239100,	-17.539800,	NaN,	-12.962500,	-30.598500,	130.467000,	59.443700,	66.975700,	68.257700,	113.820000,	-35.616800,	139.340000,	177.759000,	120.869000,	-58.724300,	180.216000,	-23.868500,	135.661000,	141.047000,	72.625400,	104.146000,	74.761200,	52.138000,	15.132800,	38.105100,	28.059200,	-11.053700,	67.175000,	123.152000,	127.485000,	103.408000,	111.588000,	2.890000,	40.977800,	-48.536800,	-20.710700,	79.543500,	58.653000,	47.524600,	101.371000,	1.162420,	-4.420910,	-4.929450,	16.678300,	10.382300,	22.746200,	19.401100,	24.401300,	-4.791680,	92.525900,	139.882000,	8.855810
31.720300,	121.604000,	108.741000,	79.739600,	96.716500,	87.991100,	163.886000,	85.410200,	94.536000,	7.185050,	14.121600,	31.622500,	31.641000,	NaN,	0.865643,	-17.420300,	93.703000,	50.440900,	109.968000,	-4.000910,	-11.988400,	-38.486600,	160.950000,	113.564000,	57.878600,	13.165300,	155.864000,	-20.743000,	127.628000,	115.143000,	44.423300,	98.750000,	109.539000,	52.261500,	19.089000,	79.730600,	60.186200,	63.656900,	117.704000,	136.752000,	139.448000,	120.963000,	82.543500,	-34.867400,	50.064800,	-17.284100,	-16.189100,	57.754600,	208.139000,	119.529000,	97.921800,	92.480400,	91.668900,	221.238000,	66.450000,	116.271000,	58.736100,	-15.071300,	NaN,	44.221500,	12.981500,	NaN,	12.838900,	-6.824790,	215.385000,	32.822300,	58.787800,	16.710400,	57.502300,	-32.657200,	182.380000,	241.514000,	162.946000,	-31.954300,	140.757000,	-5.637430,	169.594000,	140.836000,	38.363800,	69.538300,	71.512200,	91.986300,	15.954200,	73.374700,	67.781800,	15.534000,	96.619500,	167.007000,	214.829000,	116.787000,	73.653800,	-16.762700,	30.831400,	-47.012500,	-20.936700,	73.697300,	74.690800,	93.122100,	123.967000,	-3.698750,	6.666450,	-1.774110,	15.559500,	15.452700,	25.992100,	62.787000,	27.845600,	-7.772100,	130.332000,	209.419000,	-8.412340
24.585100,	142.058000,	103.244000,	92.217600,	105.486000,	136.935000,	275.781000,	72.029500,	116.891000,	0.424434,	62.663200,	8.067920,	55.322000,	NaN,	4.847020,	25.167400,	111.633000,	33.644000,	81.577700,	-16.814100,	-11.422700,	-28.462900,	137.113000,	113.763000,	43.519100,	24.281300,	108.470000,	-14.633400,	156.630000,	78.260900,	45.180000,	99.431000,	99.137600,	109.356000,	47.948700,	88.296500,	45.590700,	75.752400,	153.615000,	125.889000,	158.562000,	109.099000,	81.166600,	-31.067600,	27.866100,	-21.617400,	-2.912380,	28.163000,	202.756000,	87.852800,	123.744000,	113.240000,	110.409000,	264.473000,	100.025000,	123.255000,	58.431500,	-6.386870,	NaN,	41.709500,	23.956700,	NaN,	45.971800,	14.361600,	230.804000,	4.231670,	32.647400,	-24.882000,	-1.804030,	-19.512200,	160.782000,	248.946000,	139.944000,	-10.113100,	75.277700,	8.454980,	149.178000,	89.724400,	-2.109410,	7.602860,	41.959000,	114.985000,	7.333390,	76.058700,	68.900100,	38.527100,	97.391800,	152.940000,	226.771000,	107.431000,	27.821600,	-28.722300,	12.417500,	-36.182000,	-11.876400,	41.000900,	67.519700,	110.728000,	111.859000,	-9.834730,	18.302700,	-3.105890,	14.062600,	17.039600,	25.577600,	85.565400,	29.241300,	-10.827400,	119.736000,	203.449000,	-26.304700
14.319400,	127.375000,	65.017100,	74.912500,	77.462000,	168.950000,	307.769000,	44.611600,	102.798000,	1.460920,	96.078800,	-10.008500,	58.373700,	NaN,	3.269910,	57.755300,	92.589800,	-8.253860,	36.470900,	-36.354000,	-20.060100,	-25.920400,	75.582500,	105.758000,	4.979410,	31.328400,	29.716500,	-1.130110,	130.905000,	29.748900,	21.765200,	49.948600,	75.517100,	149.793000,	58.062000,	61.380300,	14.149700,	59.902700,	141.675000,	91.676600,	158.479000,	68.799900,	50.073600,	-24.639500,	-0.438989,	-23.823900,	2.670460,	-17.775800,	149.908000,	41.796900,	116.582000,	88.317500,	102.336000,	260.334000,	109.809000,	97.584300,	48.343000,	-2.779250,	NaN,	23.354200,	22.753500,	NaN,	71.018300,	34.038300,	191.789000,	-27.836300,	-4.924820,	-59.720000,	-60.903000,	5.464520,	79.196300,	214.537000,	64.848600,	12.368400,	-4.511870,	24.810800,	69.115200,	6.802930,	-37.587700,	-67.707000,	-6.347090,	115.571000,	-3.721360,	47.104000,	39.829300,	53.456100,	74.334500,	104.598000,	170.471000,	74.996600,	-23.604400,	-42.950600,	-10.850700,	-23.742900,	-2.718950,	-11.925500,	44.619500,	101.055000,	79.645900,	-14.263100,	26.306000,	-5.417240,	8.201280,	14.472400,	19.666100,	77.057600,	26.078300,	-8.056570,	63.908800,	144.090000,	-41.000400
1.933420,	80.979800,	0.396642,	27.808000,	25.316800,	170.461000,	230.680000,	2.101190,	54.605800,	11.331000,	99.453800,	-17.283000,	48.259800,	NaN,	-4.449100,	68.709100,	52.788500,	-56.803300,	-16.218500,	-62.512100,	-44.219000,	-32.384400,	-7.427010,	77.095300,	-42.379800,	35.873700,	-62.092500,	18.143700,	69.436400,	-11.842700,	-20.438700,	-24.551000,	39.611600,	156.825000,	52.811700,	19.617100,	-22.625400,	26.041500,	87.726100,	38.523200,	132.064000,	12.336400,	0.260813,	-23.938800,	-30.495900,	-24.675700,	-0.802868,	-54.304000,	54.654200,	-8.210270,	75.851300,	31.005300,	75.078400,	195.313000,	86.206400,	41.008800,	34.562500,	-2.166130,	NaN,	-4.027160,	20.416100,	NaN,	69.444300,	52.680300,	127.209000,	-65.982300,	-48.387600,	-101.471000,	-108.495000,	20.000600,	-43.968900,	150.676000,	-27.990700,	34.463900,	-88.813900,	41.175100,	-35.666700,	-68.656700,	-73.942600,	-144.510000,	-59.702000,	87.092000,	-11.013000,	2.529840,	1.621470,	59.512800,	38.404700,	37.864400,	74.165300,	23.041300,	-74.995700,	-60.721000,	-36.688600,	-14.021500,	-0.714585,	-56.283500,	5.606030,	59.934200,	29.329800,	-19.653900,	25.185100,	-8.458270,	-2.173780,	7.424590,	6.695960,	43.196600,	14.099300,	-0.250754,	-11.080000,	58.225700,	-53.709000
-15.407700,	18.950100,	-62.975000,	-30.793900,	-26.566500,	129.597000,	80.335200,	-43.283800,	-12.753700,	18.025500,	56.844200,	-20.559700,	22.414200,	NaN,	-25.121100,	52.322400,	4.523320,	-111.669000,	-56.267400,	-94.152700,	-81.782300,	-49.353700,	-76.315800,	25.105600,	-78.388700,	31.420600,	-132.209000,	28.723300,	7.873290,	-42.379300,	-71.040400,	-91.279700,	-9.491730,	109.575000,	40.808700,	-14.456100,	-50.230000,	-2.381490,	28.972000,	-31.398200,	76.811500,	-38.154700,	-43.708600,	-36.796000,	-50.255700,	-29.841800,	-12.148900,	-58.728300,	-51.977400,	-46.812700,	24.068700,	-30.831200,	41.722700,	95.077000,	40.927500,	-23.392600,	17.499000,	0.596992,	NaN,	-24.036400,	25.776800,	NaN,	39.515600,	64.953600,	64.175400,	-102.521000,	-75.876800,	-143.669000,	-135.435000,	9.475500,	-147.419000,	77.500300,	-95.742600,	46.019800,	-151.886000,	48.064000,	-109.249000,	-109.318000,	-115.919000,	-204.246000,	-97.288000,	37.145700,	-19.380000,	-33.195000,	-30.760200,	57.980100,	3.738100,	-30.212200,	-20.562500,	-33.081100,	-114.885000,	-74.206500,	-59.148600,	-9.275740,	-6.367520,	-68.527300,	-46.509500,	3.968650,	-35.650100,	-28.718300,	13.518900,	-11.998400,	-12.238000,	-4.665280,	-13.493900,	2.805710,	-4.505850,	3.716210,	-66.572300,	-27.897500,	-66.980200
-30.893500,	-34.706300,	-90.125400,	-78.429200,	-55.564500,	69.014700,	-29.464100,	-66.200500,	-74.533400,	11.506600,	-10.844900,	-28.447100,	-24.429200,	NaN,	-57.113600,	19.943400,	-25.230400,	-165.255000,	-63.284400,	-119.278000,	-116.744000,	-75.639800,	-87.787200,	-17.389500,	-91.923000,	10.339500,	-150.005000,	22.215200,	-19.421700,	-59.944400,	-113.443000,	-134.070000,	-45.084100,	25.283000,	29.030500,	-31.913500,	-51.316100,	-12.370600,	-0.817403,	-80.252500,	26.517300,	-63.525100,	-55.751700,	-57.369100,	-48.373900,	-40.058400,	-27.253500,	-39.023000,	-109.023000,	-69.683700,	-6.844020,	-76.488900,	12.112100,	19.705400,	1.621780,	-58.912100,	-2.658770,	7.894890,	NaN,	-20.972200,	36.874300,	NaN,	9.527600,	67.669900,	36.276800,	-118.003000,	-68.081300,	-160.949000,	-158.046000,	-16.120900,	-153.278000,	34.251300,	-111.819000,	38.836400,	-173.367000,	41.691400,	-117.577000,	-109.099000,	-149.034000,	-224.757000,	-92.741900,	-7.129920,	-33.496200,	-44.787100,	-38.587100,	52.271200,	-14.963900,	-67.002000,	-69.149400,	-71.963200,	-130.648000,	-75.789200,	-70.984600,	-6.325460,	-12.489000,	-53.760100,	-86.889000,	-30.216200,	-79.511500,	-38.178300,	-2.528960,	-11.115400,	-19.721600,	-17.324800,	-33.530000,	-25.232900,	-24.305700,	-0.914285,	-73.233400,	-70.021900,	-78.337000
