6.323190,	-17.688100,	52.243500,	-77.390500,	-18.539500,	12.970700,	-100.721000,	39.848400,	0.772754,	-42.379700,	NaN,	-204.829000,	-176.694000,	-19.010200,	-31.019100,	-47.298700,	63.091000,	-44.920800,	-75.391500,	13.530000,	-71.694400,	-205.618000,	-65.220400,	-165.811000,	NaN,	-519.449000,	-59.582500,	-61.167600,	-121.976000,	-23.899100,	-48.157900,	-76.677200,	-101.424000,	1.911030,	11.495000,	-0.826904,	-95.710000,	34.855400,	-73.275300,	-63.149300,	-114.774000,	33.935100,	263.046000,	-49.424900,	57.652500,	-70.148200,	-8.524850,	159.727000,	-756.835000,	61.613100,	27.465700,	-141.615000,	-63.584700,	91.794500,	-44.754800,	112.694000,	16.616800,	NaN,	-73.065100,	NaN,	-36.646400,	-3.063910,	138.293000,	-43.186800,	-135.429000,	23.771200,	-246.640000,	NaN,	314.022000,	-217.836000,	-91.939900,	-152.589000,	NaN,	-365.182000,	NaN,	-10.846400,	-106.413000,	73.355800,	-193.786000,	-170.051000,	-228.199000,	16.367100,	3.676540,	-67.038200,	-231.960000,	37.162100,	-58.092000,	-274.440000,	-267.663000,	-73.421400,	110.745000,	153.822000,	8.559280,	137.106000,	132.249000,	50.265900,	-476.867000,	-116.124000,	-215.548000,	-0.044706,	58.250900,	93.583200,	-16.643600,	-44.861300,	11.066900,	20.710300,	126.090000,	45.206600,	-160.266000,	-248.591000,	56.859700
-102.586000,	-130.460000,	3.379570,	-196.639000,	-105.255000,	-108.085000,	-224.618000,	-183.629000,	-143.710000,	-71.576700,	NaN,	-223.814000,	-178.369000,	-80.731600,	-51.183900,	-27.854000,	-56.170000,	-100.325000,	-233.769000,	-51.672300,	-103.142000,	-217.571000,	-199.466000,	-238.927000,	NaN,	-495.527000,	-76.354900,	-56.311000,	-233.348000,	-32.146200,	-176.952000,	-116.032000,	-504.620000,	-86.504800,	-21.106000,	-62.227700,	-308.672000,	6.707620,	-113.837000,	-194.024000,	-208.917000,	-7.814940,	-40.278700,	-98.987500,	-16.850100,	-92.966000,	-57.012400,	-600.940000,	-589.251000,	-55.310200,	34.158600,	-130.267000,	-52.328100,	67.370200,	-78.560600,	-26.305100,	-14.887500,	NaN,	-130.715000,	NaN,	-100.223000,	-80.276300,	15.629700,	-82.079900,	-173.481000,	1.093160,	-239.895000,	NaN,	135.442000,	-117.215000,	-126.524000,	-268.887000,	NaN,	-363.312000,	NaN,	-54.117700,	-215.756000,	21.998000,	-241.164000,	-246.997000,	-564.902000,	29.390300,	-12.843500,	-96.791500,	-386.729000,	19.192200,	-78.727000,	-337.751000,	-285.798000,	-2.934280,	59.604900,	-21.716800,	-74.655800,	-19.417000,	-38.339600,	-532.630000,	-528.433000,	-181.956000,	-234.947000,	-37.078100,	-14.607100,	-67.694200,	-92.665400,	-128.756000,	-50.964000,	-34.595100,	19.405000,	32.594300,	-176.684000,	-304.625000,	51.333600
-138.583000,	-174.389000,	-31.320000,	-248.323000,	-121.857000,	-198.583000,	-275.917000,	-274.036000,	-251.140000,	-101.055000,	NaN,	-181.997000,	-128.159000,	-118.929000,	-57.144900,	-0.925495,	-154.906000,	-131.578000,	-240.114000,	-99.315900,	-110.388000,	-170.455000,	-250.884000,	-248.708000,	NaN,	-169.442000,	-71.865500,	-45.209200,	-248.699000,	-42.455600,	-222.217000,	-106.334000,	-444.644000,	-136.594000,	-37.236400,	-95.803900,	-295.382000,	-21.347100,	-111.677000,	-236.405000,	-210.184000,	-41.774700,	-271.509000,	-118.253000,	-107.768000,	-95.389800,	-87.500300,	-592.357000,	-205.241000,	-96.140100,	29.179400,	-95.714400,	-15.433100,	45.561100,	-83.809100,	-126.424000,	-42.266000,	NaN,	-157.394000,	NaN,	-106.357000,	-129.511000,	-84.800900,	-92.169100,	-162.742000,	-22.678000,	-163.519000,	NaN,	-46.077900,	-9.649460,	-112.396000,	-297.861000,	NaN,	-141.111000,	NaN,	-87.987100,	-236.475000,	-48.406800,	-212.324000,	-189.819000,	-405.430000,	35.195000,	-27.672400,	-103.180000,	-282.957000,	-1.246320,	-77.694700,	-291.576000,	-210.929000,	50.027100,	-0.139868,	-146.364000,	-138.819000,	-134.857000,	-155.983000,	-483.117000,	-285.121000,	-191.403000,	-175.439000,	-56.675700,	-63.516600,	-150.496000,	-102.208000,	-127.914000,	-84.843600,	-70.471900,	-71.599200,	15.653100,	-144.511000,	-264.969000,	16.141000
-60.883300,	-134.884000,	-54.904700,	-212.912000,	-75.520100,	-196.664000,	-195.481000,	-176.521000,	-251.160000,	-112.519000,	NaN,	-100.790000,	-35.945800,	-101.143000,	-44.393500,	23.400100,	-180.629000,	-124.178000,	-102.308000,	-103.514000,	-96.459100,	-92.429500,	-186.819000,	-179.139000,	NaN,	306.997000,	-35.101400,	-29.894800,	-154.636000,	-26.569600,	-147.741000,	-43.629800,	65.149300,	-127.270000,	-31.839000,	-83.892400,	-37.258800,	-40.582400,	-57.917700,	-157.457000,	-109.401000,	-62.459000,	-318.181000,	-106.119000,	-163.036000,	-88.864200,	-98.430700,	240.321000,	211.528000,	-100.670000,	7.519290,	-49.012400,	34.789400,	11.748400,	-68.246900,	-149.496000,	-54.482800,	NaN,	-129.729000,	NaN,	-73.497000,	-133.203000,	-133.862000,	-54.334700,	-82.704800,	-25.643900,	-50.734000,	NaN,	-183.222000,	61.441300,	-59.107800,	-212.515000,	NaN,	234.993000,	NaN,	-90.798400,	-169.531000,	-88.691400,	-83.883500,	-28.292600,	205.004000,	27.906200,	-32.357100,	-71.751200,	31.801900,	-24.483100,	-50.805000,	-136.147000,	-55.372100,	54.468300,	-57.015200,	-185.103000,	-148.237000,	-178.844000,	-182.584000,	205.685000,	174.156000,	-131.821000,	-56.018500,	-30.052400,	-60.048300,	-80.173500,	-34.607400,	-26.322600,	-67.652000,	-69.375800,	-111.181000,	5.499640,	-75.499300,	-129.288000,	-18.774800
43.002200,	-69.700200,	-82.244300,	-136.091000,	-44.421300,	-116.440000,	-41.091400,	-39.274100,	-178.312000,	-107.218000,	NaN,	-46.219000,	44.489400,	-49.706700,	-24.141200,	26.801900,	-135.812000,	-105.706000,	-11.224400,	-72.898000,	-108.089000,	-54.443500,	-95.266200,	-89.434300,	NaN,	483.397000,	3.224390,	-15.634200,	-45.391000,	-6.075670,	-39.661400,	6.547810,	414.952000,	-78.698000,	-20.432100,	-56.778300,	177.566000,	-48.979000,	0.561949,	-52.297800,	-6.929100,	-76.303500,	-257.537000,	-89.474600,	-153.769000,	-96.757400,	-105.307000,	889.901000,	339.733000,	-154.696000,	-21.785000,	-25.574100,	45.478200,	-45.463300,	-79.840300,	-139.216000,	-47.597300,	NaN,	-67.341900,	NaN,	-64.755600,	-127.916000,	-147.581000,	6.982950,	8.519900,	-0.408565,	4.096500,	NaN,	-261.511000,	18.390100,	-19.884800,	-90.734400,	NaN,	429.124000,	NaN,	-75.288100,	-100.562000,	-87.667700,	43.530100,	49.525500,	594.468000,	12.995300,	-24.371400,	-22.494300,	227.292000,	-43.377500,	-15.447700,	10.074400,	75.426200,	11.010100,	-94.444100,	-180.351000,	-110.254000,	-184.367000,	-159.885000,	708.943000,	474.958000,	-63.525300,	23.014600,	17.614500,	-30.657500,	57.703000,	14.551600,	54.679100,	-19.952600,	-50.051400,	-104.346000,	6.404820,	-19.569300,	0.877269,	-12.468100
51.997100,	-34.512000,	-111.387000,	-70.102900,	-64.427400,	-36.308200,	80.576500,	-7.327430,	-125.654000,	-96.027700,	NaN,	-29.095800,	85.479800,	-10.105300,	-2.263180,	11.503500,	-59.472500,	-85.740100,	-90.001600,	-33.849300,	-132.877000,	-53.038300,	-62.225100,	-33.491400,	NaN,	158.989000,	12.664300,	-3.765050,	-20.061900,	-33.097600,	-5.495560,	-6.585020,	180.048000,	-31.038100,	-11.817300,	-37.672100,	121.120000,	-49.669800,	25.758200,	-15.379100,	18.333700,	-92.372900,	-217.581000,	-65.860000,	-107.902000,	-95.356700,	-97.121400,	531.696000,	118.647000,	-246.374000,	-36.710000,	-31.195800,	-2.569880,	-93.948100,	-120.090000,	-134.624000,	-23.691800,	NaN,	0.202849,	NaN,	-82.076000,	-133.831000,	-139.628000,	51.166100,	47.527700,	30.871600,	-23.492200,	NaN,	-266.220000,	-100.360000,	-8.156370,	-11.586000,	NaN,	219.454000,	NaN,	-59.622900,	-95.796300,	-90.274000,	68.912800,	-43.997600,	303.159000,	3.222090,	-8.114560,	25.036900,	133.955000,	-50.207600,	12.307600,	65.570300,	96.100700,	-35.046000,	-99.812900,	-150.023000,	-63.260900,	-173.838000,	-122.026000,	392.186000,	324.732000,	-30.389600,	14.892800,	33.384800,	-25.831100,	85.959700,	-29.997800,	15.023000,	15.165500,	-32.702300,	-79.498900,	-0.480785,	10.199800,	56.566900,	21.289900
-53.510800,	-14.861100,	-112.197000,	-13.103700,	-86.467000,	14.648300,	146.191000,	-4.239340,	-100.121000,	-57.636600,	NaN,	15.363300,	108.662000,	16.739900,	24.440900,	5.095870,	22.273400,	-24.835400,	-216.984000,	8.936400,	-92.929700,	-21.629800,	-52.266700,	-1.347430,	NaN,	-319.985000,	3.880280,	7.930620,	-43.484500,	-89.532800,	-30.944400,	-19.950700,	-348.429000,	-2.827730,	-1.221340,	-5.016580,	-74.157300,	-39.307800,	31.793000,	-19.925100,	-7.463180,	-93.072300,	-179.182000,	-9.127100,	-48.923800,	-28.941000,	-44.749500,	-496.154000,	-163.709000,	-272.370000,	-18.175000,	-28.973300,	-56.603100,	-95.696000,	-124.404000,	-102.575000,	8.399540,	NaN,	63.558600,	NaN,	-62.459400,	-99.719300,	-92.005100,	67.132600,	53.272600,	42.513400,	-63.750400,	NaN,	-167.136000,	-142.826000,	6.667200,	31.092800,	NaN,	-189.664000,	NaN,	-33.906900,	-107.367000,	-101.981000,	33.183400,	-127.307000,	-343.929000,	5.549820,	12.128900,	76.793900,	-57.337600,	-45.909500,	36.136400,	75.070300,	42.093100,	-28.841900,	-71.956700,	-68.474800,	-11.288700,	-112.115000,	-52.525600,	-437.588000,	-164.185000,	-2.363310,	-10.260200,	11.919500,	-54.454000,	-29.417800,	-103.789000,	-70.978000,	15.549600,	-5.850050,	-41.523300,	-28.244900,	45.563000,	75.306300,	23.734800
-162.726000,	40.118500,	-53.336400,	75.795600,	-42.115100,	80.644500,	199.310000,	108.071000,	20.670900,	55.168300,	NaN,	134.804000,	133.524000,	64.770800,	52.199900,	23.153500,	107.805000,	103.208000,	-171.998000,	63.609800,	52.986200,	90.002000,	34.418400,	62.991200,	NaN,	-411.275000,	36.328400,	21.931100,	12.616100,	-55.632700,	10.466100,	74.064800,	-515.034000,	27.399600,	15.606100,	62.871600,	-100.582000,	-12.838500,	49.911500,	31.849000,	1.940540,	-43.071600,	-13.616500,	82.594800,	54.435900,	102.152000,	51.962200,	-1047.820000,	-187.052000,	-154.698000,	28.366300,	23.935000,	-38.129000,	-63.321200,	-29.875800,	-2.759220,	41.774700,	NaN,	127.207000,	NaN,	30.512800,	37.913300,	8.580570,	73.308700,	93.102100,	31.204100,	-32.083500,	NaN,	11.867900,	-1.385930,	40.271000,	91.550900,	NaN,	-356.125000,	NaN,	45.898700,	-27.555300,	-34.757700,	76.421900,	28.572200,	-608.057000,	18.633500,	37.066300,	136.103000,	-60.204400,	-30.220900,	69.074900,	127.118000,	20.792500,	30.581100,	-24.892000,	62.184200,	69.217900,	27.240100,	58.347200,	-846.114000,	-513.377000,	71.891900,	42.161300,	-8.018940,	-61.827900,	-129.587000,	-79.939500,	-59.917300,	0.560903,	52.812000,	25.143900,	-61.505300,	106.335000,	128.569000,	-31.581200
-125.503000,	130.563000,	47.578300,	190.882000,	65.555800,	180.833000,	251.098000,	289.779000,	305.318000,	235.107000,	NaN,	276.474000,	154.839000,	139.031000,	64.648200,	51.409200,	188.540000,	247.454000,	79.610700,	115.140000,	252.227000,	249.370000,	199.773000,	185.483000,	NaN,	37.917900,	125.123000,	37.206700,	179.797000,	126.344000,	159.485000,	244.612000,	-69.782200,	65.416000,	34.735200,	138.868000,	124.260000,	20.236600,	91.479500,	165.949000,	97.111900,	53.534300,	301.219000,	166.574000,	215.663000,	207.174000,	147.387000,	-443.975000,	100.830000,	53.383400,	72.638000,	125.171000,	68.320300,	-22.975700,	138.802000,	135.327000,	71.601900,	NaN,	172.175000,	NaN,	132.734000,	238.552000,	122.298000,	85.920300,	179.023000,	12.350500,	87.702800,	NaN,	162.428000,	239.434000,	79.064500,	184.162000,	NaN,	-57.668100,	NaN,	173.037000,	149.998000,	146.154000,	224.872000,	361.129000,	-178.282000,	37.850300,	63.132000,	175.865000,	167.270000,	-1.006550,	104.136000,	231.778000,	87.076300,	91.210200,	15.452400,	172.369000,	153.483000,	175.421000,	158.679000,	-323.665000,	-300.169000,	184.783000,	170.900000,	9.402780,	-1.589400,	-46.492400,	77.921700,	90.360800,	8.204700,	123.323000,	107.243000,	-63.785400,	165.442000,	220.848000,	-84.992300
90.561300,	181.980000,	111.353000,	257.051000,	146.569000,	249.592000,	255.335000,	357.275000,	578.197000,	365.197000,	NaN,	319.558000,	149.955000,	191.272000,	56.945000,	64.164400,	228.077000,	314.539000,	343.222000,	130.717000,	383.257000,	345.154000,	323.265000,	314.310000,	NaN,	630.467000,	197.025000,	48.298200,	319.909000,	320.978000,	283.755000,	318.658000,	562.703000,	73.229900,	45.594400,	166.559000,	378.071000,	38.485300,	133.651000,	297.126000,	238.875000,	126.100000,	552.952000,	194.203000,	346.282000,	204.720000,	185.788000,	728.692000,	468.292000,	191.108000,	84.846700,	209.260000,	181.199000,	7.613800,	273.689000,	222.667000,	85.734200,	NaN,	163.147000,	NaN,	140.956000,	349.447000,	176.158000,	93.710700,	243.455000,	-6.340600,	231.495000,	NaN,	175.138000,	372.354000,	102.474000,	263.774000,	NaN,	461.300000,	NaN,	256.401000,	282.215000,	312.078000,	337.129000,	550.785000,	525.552000,	46.425700,	79.834800,	166.948000,	403.369000,	24.563500,	117.067000,	318.683000,	196.405000,	104.679000,	31.239600,	188.506000,	165.226000,	217.676000,	180.691000,	620.600000,	387.490000,	266.362000,	279.019000,	66.591300,	92.185100,	178.705000,	250.513000,	266.352000,	39.040000,	148.073000,	149.006000,	-19.483800,	185.598000,	292.065000,	-56.210000
